Id,SalePrice
1618,161121.3551409889
2843,205700.44494048983
1061,372457.2410777444
2786,113196.26014022931
1935,127038.7502041661
1341,115790.47094177059
521,248660.57053002686
2136,138725.7056566521
996,175698.6963547522
227,132062.78452182972
135,137861.6048810838
1167,164201.6061411084
294,233012.5803206379
1776,212680.10015679765
540,166222.77556010886
1717,215855.32678275107
2303,122217.11287654952
116,157656.64331561248
127,121858.34370037535
1371,125589.68793119764
1014,122708.04593515866
1507,100235.58876024201
702,142004.20745524287
750,122036.06581359514
261,135224.70117002178
1559,82712.4226695784
577,225072.41527986666
2812,209393.48717455455
2080,139437.97102136735
1368,100097.46098199958
2376,115842.18179051783
659,95971.88013383717
1235,125055.50993198766
332,103227.98473086375
1917,120005.82672933226
2094,275656.4652892699
1460,283497.33263458544
1471,188852.42869519474
1509,126862.0952766019
1922,126155.97580596873
433,465710.33815747907
460,240052.2016402873
1116,185141.04051955268
1137,158705.0307929989
53,171742.08155845624
2354,281787.823131155
1475,210935.74078939395
1761,531631.8912736772
842,143885.5348493988
2739,133649.83791600846
2509,130182.58059569946
1007,203977.3933453433
2610,154221.62502490985
1952,65433.624845477694
2719,105364.49734886707
2921,113243.68115811748
1966,130623.1045880559
292,114822.39636570693
1204,149176.56500982383
1829,270974.64643051603
2419,173083.17125281924
391,149972.58790934284
798,117191.69113362169
481,178482.77062490518
193,185966.17444248952
555,120168.65131220405
899,84119.82168270399
2357,159561.2970700627
328,128225.51562775379
1356,94502.06373093156
1154,122232.47660263287
1730,174628.71180485672
2249,131287.84248847328
1119,255491.6649836274
2856,124657.09004851928
1394,139004.72542332835
2587,131785.33540341444
61,335574.5691961604
2661,150425.6988723143
2711,118716.36896230289
1147,192606.94505898218
757,145688.0942805859
2623,100609.31271481927
2378,150111.71454905625
1413,136071.4090510278
1722,204693.14935683273
1112,236925.92675027705
1623,181988.61667926447
1201,195960.79656019795
1513,132223.7473563033
957,175170.58619520656
1171,265085.92351768154
1145,198860.7768624241
2726,151479.11297296823
703,134100.7337217768
760,91517.0428360297
1964,129745.79472361298
2512,167186.93672841508
159,126223.65519478635
1281,141792.7726326824
468,167781.9702990572
290,103030.23693946846
665,101918.44620307902
1463,281080.6778640137
1792,239965.24349863478
923,120799.49642934113
500,293297.8132132074
1408,95319.13001197562
331,91000.78793113946
170,101925.53473819164
2192,111328.07535146653
2571,348040.9551483382
2314,160211.8899074557
2647,103770.09340193876
422,438675.98810315283
2457,380919.44792632014
1838,208389.42846365974
2805,249281.2629474447
1645,161172.3791969263
1711,305531.89725188515
2825,272719.18239223433
322,324752.13521240605
2103,254888.36616916594
342,98630.86135817089
600,114162.25173697082
488,180068.04711085683
1725,299145.4588435593
2246,268907.1330643939
2847,128586.57180047003
806,234996.54863893322
530,245086.3468770429
963,180325.28865504998
2678,103491.55419669807
171,105286.34450093788
2401,409326.3963630431
805,235893.4482350815
2259,175063.51657767931
1748,142597.12155363412
1361,129186.52080010541
1677,121215.86033335867
1406,127314.45051114098
2322,223155.98442402598
688,141365.02619443252
143,130469.84933766
804,201848.74842735752
1214,133534.8336130586
2828,148019.22822921086
1999,150419.03151243937
2467,193935.0793802627
2665,117628.06587187876
1538,243845.67604391405
398,111569.66724364882
2822,146452.0620378722
2157,120561.78746161806
1856,176248.37765567546
1269,101124.54738110691
2570,122031.56276034533
2320,232619.63954676752
1517,110538.80498591714
2304,110983.21384117135
1312,104384.52766413148
2012,121165.70043596288
506,212546.17461365322
2865,155076.71543443482
2367,107173.79619680298
554,86923.41786585971
238,126972.8188311152
1954,115530.14883571528
2488,117843.7915872488
2291,114978.92756189268
1969,95840.98312850569
2725,131242.87199036047
1482,120561.78746161806
2763,195597.87848135043
503,260905.16052173078
1584,241685.60829871806
1531,131488.74277343336
2210,160239.54790717992
459,339645.65544647526
556,120441.26782442734
1347,129153.08175555884
1290,88257.92910672206
1388,108639.55537707906
1571,139049.251018875
2754,206353.26554981252
765,141789.56728659573
2494,121942.45020453588
2870,166618.2676806678
7,222337.67087924096
1114,275210.845528432
2418,277989.6011531468
291,117134.95448908594
18,335055.8160278527
39,357619.49175023416
1001,263484.8591182399
2442,246152.37338242307
616,125899.57520248488
2680,84495.51341751397
1414,93320.21335364689
289,133026.92550677946
40,245726.41884673195
860,118287.81142022427
409,134479.92910929708
673,131496.41629787663
2427,173382.1017680536
2036,176340.4195147287
2564,131859.92991797382
642,115973.71210377634
1008,170941.61378682294
1908,140883.973239864
2519,176024.2802077583
1369,73719.28650044063
2855,105214.1060454488
712,75907.3094496986
1943,123762.50056949886
1958,121627.10837434314
107,97060.57440358432
2295,168962.74097265437
704,87007.08535813508
676,119732.81817456768
259,175549.2290513625
93,294335.1657015262
106,234186.80577358603
2315,177123.35927636165
1050,114287.06881280607
1095,180907.75665429793
2709,125429.97609557338
758,125208.20916942426
1496,150167.21463805053
2370,121079.43885680576
2458,277372.5006709023
2733,131986.52410580093
161,295170.137898476
726,153613.061903334
845,238822.79933502153
947,251950.60840287164
2232,121522.51883845023
2563,121081.66475027951
2299,113367.27742536814
211,115812.53333470445
605,129473.84370492492
1478,191682.90922707965
2247,271010.68130606005
2274,126728.15387177528
2869,189866.80862213863
967,230651.8419239939
2656,130821.86416456706
667,164207.36433452787
1042,107341.04363916523
2023,131251.33087780984
2447,405590.57750694256
2055,115235.54712797017
2275,302946.15630535246
2204,152913.57250898518
1563,281650.2938233788
483,225139.86594616133
796,149737.3468575516
1526,135799.5311534013
2042,100885.0994138919
442,341911.0925774672
1693,325488.7656228567
1468,226908.09278960503
1430,156713.8937781037
2605,100392.74167221913
1529,143358.36010794027
335,121657.87251312968
1287,140371.70570205894
31,112152.81461102227
1785,327783.9174414738
82,149916.8562043701
2620,142967.24846244056
252,171037.24488356875
721,83957.77506809325
2165,197597.70758142142
2316,164262.74848949682
775,127754.76149460895
1558,72987.92433658068
17,183010.07040167326
1022,257725.06177849078
925,109336.89788880676
438,282143.3554565045
1270,132020.28843116845
1272,122185.30751803759
215,95576.84577147826
266,233298.63832139282
2402,275771.638397253
1250,107315.73379078564
1984,97128.33481074503
1279,135642.00053069482
377,206065.20412199118
1252,114978.13402214821
2156,270827.08609366114
499,317263.0698158926
1374,116900.07252695957
2898,199587.51234638714
401,116858.96879254567
2721,138506.13939451688
2078,177405.00884492986
2589,121477.48467438837
1946,272762.4805338612
1334,112299.65546277427
2781,243239.06188926863
431,387421.7108973102
576,181107.39603388996
1474,213475.99329899182
2254,118716.53347945564
2155,270518.15791683225
885,117273.82820225708
643,123949.70829464933
1944,120610.43056131418
480,187111.56197502173
2845,122030.72377755906
2387,326250.5237827874
2407,204510.00394822547
2527,122470.4619261733
2514,111266.59298711654
629,98095.05030399028
80,215626.67163602333
1876,129036.66972815242
1546,112614.4563326852
2518,179901.50961071928
2347,145435.80548175224
783,174082.73775223794
1322,81985.48209163992
194,79028.7315079872
1770,317232.8936450345
2143,118381.57721296466
1229,166274.77814760793
511,282547.9213892615
46,226228.88201642688
1348,131530.092894962
2465,190799.30767668423
387,221434.12202141737
873,229986.75391025312
1918,123613.92861052086
2764,226307.38870229688
2184,126291.73142852604
934,126953.67954810547
1920,123747.06536807782
2631,127890.83631194224
1768,503391.80382029887
2040,101218.90225689787
1749,219164.00826362113
834,244512.25003550993
1457,262155.20961055637
79,114869.76489253857
2302,110693.72252977315
1817,125647.11882817531
2755,252133.48299208056
359,152048.19008737477
2059,114117.54653241398
2092,259955.5489788768
2516,229485.72466261464
150,122537.67891108533
1656,137738.07075866475
83,109365.83911001358
2411,193062.73869135382
795,91218.02533816792
2312,216815.57350881177
2917,58141.35756150374
1624,163422.9447900427
2215,146683.3446584841
1211,127712.77478774158
1485,120561.78746161806
1024,157218.07625940826
570,204379.31555456086
2874,117551.11774117041
700,109482.89428122039
2756,230653.30382975686
2022,159905.814381344
583,175813.5641445057
2392,343116.0323616881
2424,201267.1563374973
212,81000.6030592139
736,122486.06492193678
1610,149181.34428434586
890,124546.88289996744
467,166231.43731509853
578,197291.334387245
1747,169137.24323733448
1149,181991.96616354847
2758,277278.6382945902
857,127610.97552551769
2219,274248.29445362336
733,104375.78019670634
2909,122215.38235649256
1798,268308.73433661496
235,122810.67825132798
2366,131123.69821810888
1027,128160.26318993229
1195,139740.3094720787
1303,76545.5144334535
148,134527.6666591246
608,132079.54982776876
2515,179277.61227077042
821,315869.4315615258
2500,265268.011462454
745,106863.5472526706
741,131069.51165508019
1611,105018.52228924126
2532,121287.28433209255
1081,242179.54924547166
1692,434830.45329928433
2520,150683.14776922192
276,108856.21211949561
1992,138111.9114495617
663,64451.97304907028
418,114403.575184735
1733,196475.71119953936
2359,128207.08080865402
253,194510.50539295503
1518,162432.89085743332
2035,128166.30585313521
2919,104209.4463993024
1540,193639.9367231523
2120,146110.32846292123
1674,201434.15218784672
256,124753.06328972791
2361,113130.65014179682
978,96292.55162836087
2280,146140.83940672706
2095,224361.73719725956
1709,329967.15980222623
2801,216941.0551417888
1246,106411.41100506694
2373,107218.8237488706
1055,289079.7038092203
2017,115206.28426481024
1099,254257.42948227492
1344,89800.97392490378
835,152367.94238014123
1117,229077.72952894727
2043,97673.64522968134
2085,135013.17690957166
410,149988.0938262178
2650,94109.54550207757
2867,129240.62690673186
1668,115791.0834354489
1161,147531.5645550956
2122,195609.17022237193
2539,128162.23037726982
1047,143101.40822908145
1445,131382.03433371888
541,120387.71883777442
569,257420.36070336238
1276,113176.66783013585
918,116740.2354502767
326,163317.4033590418
1936,120337.26569788416
895,116337.21047119219
257,140738.868066298
1241,130635.19513667905
1545,101206.0643733399
1189,191747.4480497262
270,119603.44775847271
2066,176113.67059793824
693,102999.89165619039
1259,91090.94284011997
2916,130169.57489542502
2321,322256.46477555216
1977,82120.15169181763
1895,124108.64581137482
1240,131235.95009303995
85,134730.4669335729
1823,119235.13426850291
825,298148.1311215326
110,245330.92341516382
697,134675.6333907915
2297,107532.01020830247
1231,128033.96491152502
1355,127808.01846793943
968,341291.2108466155
584,181651.4053957105
1315,135718.5971577661
1606,114287.16066178915
206,113289.98170165863
1685,335933.3728570941
2016,122434.2821901754
869,226005.81552643038
2135,127793.9628007953
2346,145316.68764710234
2430,246827.71335607127
2198,100618.43341716322
2652,116590.65944620525
27,113612.66761267403
241,162830.65252325294
906,118582.31303334239
1506,106953.08260914046
2098,401180.633147298
1435,185684.15201220906
2213,106104.27373561956
1274,121856.69891245184
743,112586.68802410459
1737,195231.33231017244
2797,279904.16942941304
2185,91673.52960966848
58,148863.53299890942
830,211170.05771052494
808,119804.60519865138
680,141258.17266870983
1153,115451.6053772734
1291,160485.40356686723
1818,118056.45506193873
2161,178213.60948831448
1883,125466.72029201926
350,317054.508179861
2473,122174.87212013369
295,163419.08149975585
293,157163.4813998266
859,114357.15021031891
288,84571.34030046378
1578,154569.16945754495
102,173771.4907067599
2831,195837.5260570771
1030,131397.01042590293
2551,129045.01744969105
1286,140544.34354118875
958,317574.03028394893
776,115761.62436569468
72,250548.08237606898
2263,240251.78329008725
1866,140099.39006719296
2876,102111.62861332946
2146,270626.20892272727
103,157621.1595713272
1500,145913.74044824473
492,174104.57975379966
167,128913.61599675126
2597,113256.35103671261
2685,110623.49206563701
1035,138996.99660392985
1220,82257.76880720851
2602,114452.92156699923
2159,215894.02097093605
695,110539.32350425294
1109,269093.09217769245
640,129115.9016726391
1652,140691.83754891847
2090,160621.90199152217
1188,111707.90380421848
2345,203770.5055736542
1059,421944.5624841385
2751,267402.33865583176
128,188231.13887192553
1523,80387.15654783486
2925,131014.95773692813
2145,308831.1734412513
1121,212107.123429408
566,327418.98847744346
565,232658.66670910083
1331,126477.02884625888
2928,118746.65700612892
156,125459.96825079649
797,150190.0644389253
327,112922.02047163421
2859,119878.46056045557
1453,110718.13827926869
1762,344462.0472808409
1868,156133.92409708735
1760,175573.51640190964
1113,245610.62870699813
1812,210315.877897472
117,139614.41340444388
1142,196652.65800424467
2342,369283.9068500921
927,126667.18407228132
2478,188465.76723511258
655,112794.73509539277
2064,112721.44019142877
369,253439.824106386
2239,109327.58478815816
2732,176001.596418215
1653,155355.831824612
959,197734.92434749778
2395,372497.71289889375
1412,115404.96510196931
271,260507.91802172578
1484,120561.78746161806
1497,161715.15519754583
552,118750.7886134577
2,118209.77294108576
1855,303281.3761541535
4,306507.7017432294
2292,142886.06523098293
134,121454.51846409866
646,123116.87709868439
42,290977.20713722875
532,254140.40947301924
713,133782.28790506686
2561,127967.76971374218
2360,126079.1145185876
1333,135072.1081284443
1407,144656.16748356435
2892,301199.7549742843
574,220936.11585991818
1227,153155.54864792078
2591,189343.8712324854
1476,234521.66638850135
1125,252920.10113944614
1446,134487.90913676645
408,119009.08921800242
1101,289807.6020111514
2251,218430.06877116344
373,132787.6666954349
2554,120868.26797932394
2382,252340.21926645283
1985,82245.56592441945
519,221992.99445223116
1093,185059.59500318393
864,255825.39345150476
2889,139039.50839395676
2308,120551.0358667713
986,154851.1083265107
1302,136450.1204915078
585,130848.23167468516
2708,128083.9440511425
147,122594.17761597871
1441,243397.3262814553
383,161889.25110139395
285,111989.74867003999
181,108822.07062333498
358,153462.5600226919
780,113233.49319106084
258,174495.84926305118
1865,159152.56266682886
692,125554.20237602548
2902,331502.59233273857
508,263281.8245361305
2638,130870.38397834444
36,148617.46726151102
611,132246.58456854592
2281,121593.66000386348
1678,111057.70808128544
1696,413303.955427684
1557,85122.20525577254
2180,164451.1757462882
1726,203700.2750022806
951,119448.23656458882
267,247058.3099223068
2706,127241.10796942306
2221,161647.4709401615
1357,122538.06491776113
2901,311192.3445421149
347,157103.8950806188
2164,201093.41111297545
1586,312261.04901368206
360,155900.86202263646
1769,240179.2605623193
2617,141935.66456691117
1879,127278.15722352322
991,121556.81716833485
1535,120835.59505921065
1191,127246.15107664253
1579,201860.90475364833
1882,119827.13648754066
1510,132849.3842040048
2196,122021.66667549347
1845,170826.5924532616
2336,387528.04956833075
942,104704.61948867637
861,127465.89386091664
2555,111278.63332419419
1392,153867.23551160592
2099,254888.36616916594
1543,120430.29952961262
948,288162.0482271019
1239,152097.85702389438
22,149099.82322534863
2796,278045.29727057664
2747,202405.39792227407
92,296136.1333462334
210,149144.1343831942
1858,193300.0356915054
2228,143941.48081297317
447,229160.18193144305
827,273642.6746868652
1649,180664.28484813636
682,117994.9171570993
2698,113995.08006578646
494,147480.10812620752
214,104132.27513319702
2441,291776.911384256
2679,113003.39086404642
1336,110090.76728758028
465,162462.87006572494
1524,105675.40704308935
2543,108336.55631139819
631,146284.6943355176
2452,317837.2468174688
228,128352.54253611396
126,134926.98876920668
1092,225859.4943842357
1122,216254.5221535259
932,129909.31914086116
1980,64866.27144247084
2171,119522.54675041755
551,145105.2337747178
2768,160676.31945236144
2056,116867.01730166639
1159,336414.30908686516
2645,143270.35658253555
1174,156826.38426888356
2266,212462.9400064404
2462,448350.5609819825
1219,131186.46576448836
2922,122102.37234350166
118,130456.71172658222
474,169900.56107352753
2576,123750.55022544981
872,294982.7412145398
1077,206293.6977118561
1536,126501.72645548766
1150,120648.28278162835
2341,291248.87734355207
1931,148287.24930795978
2785,131401.80904773917
2538,123674.87403335262
597,154333.6970974541
464,178741.5514699964
233,219333.1088519437
2169,130332.92006204849
2123,147444.21403618186
1867,155810.54881969033
137,145951.52711479634
515,206215.27297446004
933,115868.51613689799
2784,134802.84943070222
972,173387.89012280485
599,131932.65828820434
2614,106995.39334401846
2582,135714.6398899525
1409,138922.4903976841
175,121638.65501285472
352,174118.40935955552
976,95225.75019300324
2134,197734.5967189889
984,110771.15202449562
2396,348720.22878502565
1673,125046.62477333767
404,130127.79261053323
607,142859.3780333916
814,158032.8896800528
868,203249.1627023602
2271,218775.93851289005
1633,254117.9398378455
337,170424.24941343418
2765,132812.52524241255
1746,254088.5021206679
368,320200.3650579885
2806,231739.13395462296
1662,149735.45976078312
1234,233719.17118233326
1373,120698.56099232048
1672,116710.63226385172
1939,116087.19798785771
